"gbifid","species","latitude","longitude","sampledate"
1227717038,"Eumaeus childrenae",19.514688,-96.914924,2015-06-13
1227717251,"Satyrium calanus",41.016301,-81.940265,2015-06-20
1227717278,"Celastrina ladon",38.669491,-119.997866,2015-06-20
1227717318,"Feniseca tarquinius",35.143278,-84.183683,2015-06-20
1227717346,"Brephidium exilis",32.744774,-116.998916,2015-06-09
1227717392,"Hemiargus ceraunus",35.976868,-111.985043,2015-06-24
1227717405,"Satyrium calanus",42.462655,-71.15881,2015-06-24
1227717410,"Satyrium liparops",42.46068,-71.157513,2015-06-24
1227717412,"Satyrium calanus",42.462878,-71.160032,2015-06-24
1227717413,"Satyrium calanus",42.462878,-71.160032,2015-06-24
1227717442,"Celastrina ladon",36.046468,-112.154254,2015-06-24
1227717642,"Glaucopsyche lygdamus",38.808146,-120.033402,2015-06-18
1227717646,"Celastrina ladon",38.810152,-120.033059,2015-06-18
1227717674,"",39.676558,-120.621283,2015-06-28
1227717718,"Satyrium liparops",41.756559,-71.350867,2015-06-27
1227717757,"",36.022064,-112.28341,2015-07-02
1227717759,"Celastrina ladon",36.019065,-112.227917,2015-07-02
1227717761,"Ministrymon leda",36.020105,-112.255482,2015-07-02
1227717762,"Mitoura siva",36.022052,-112.283261,2015-07-02
1227717785,"Strymon melinus",37.759417,-122.249617,2015-07-03
1227717863,"Cyaniris neglecta",40.41941,-76.59535,2015-07-03
1227717888,"Cyaniris neglecta",43.613312,-73.057513,2015-07-06
1227717956,"Cyaniris neglecta",43.621026,-72.956956,2015-07-08
1227717970,"Icaricia icarioides",37.507603,-118.204392,2015-07-08
1227717983,"Everes amyntula",36.334241,-112.356706,2015-07-08
1227717989,"Satyrium liparops",41.118329,-81.262361,2015-07-01
1227717991,"Harkenclenus titus",44.74239,-91.839196,2015-07-08
1227717997,"Callophrys apama",36.280748,-112.089143,2015-07-07
1227718041,"Icaricia icarioides",36.149866,-111.918926,2015-07-05
1227718042,"Callophrys apama",36.149866,-111.918926,2015-07-05
1227718116,"Cyaniris neglecta",42.366662,-71.372095,2015-07-11
1227718120,"Satyrium calanus",42.366365,-71.37249,2015-07-11
1227718147,"Cyaniris neglecta",40.999312,-81.976912,2015-06-17
1227718151,"Cyaniris neglecta",41.04599,-81.472206,2015-07-11
1227718165,"",40.943094,-81.5281,2015-07-10
1227718257,"Satyrium liparops",44.545075,-73.281087,2015-07-14
1227718259,"Cyaniris neglecta",43.719625,-72.901777,2015-07-13
1227718317,"Ministrymon leda",33.886288,-111.479098,2015-06-07
1227718321,"Satyrium calanus",44.505957,-73.226509,2015-07-14
1227718471,"Satyrium liparops",43.646548,-79.46369,2015-07-05
1227718572,"Strymon melinus",32.556667,-117.085031,2015-07-05
1227718826,"",34.4073,-119.849297,2015-07-06
1227719561,"Satyrium calanus",41.016274,-81.940536,2015-06-26
1227719623,"Harkenclenus titus",40.383696,-83.636491,2015-07-03
1227719746,"Celastrina ladon",34.129497,-118.8148,2015-03-18
1227720685,"Mitoura gryneus",35.22452,-96.67057,2015-06-23
1227721772,"Echinargus isola",31.342044,-110.260025,2015-06-25
1227722979,"Leptotes marina",34.032059,-118.216159,2015-07-02
1227723398,"",36.79483,-118.773704,2015-06-29
1227723686,"Plebejus argus",42.654951,13.149433,2015-06-30
1227723797,"Polyommatus bellargus",43.235449,12.107449,2015-05-15
1227724083,"Satyrium calanus",44.486291,-73.126478,2015-07-06
1227726639,"Incisalia eryphon",38.731375,-104.831312,2015-05-14
1227729662,"Elkalyce comyntas",35.360059,-80.615278,2015-04-28
1227736173,"Lycaena dispar",45.348439,8.055887,2015-07-11
1227739350,"Strymon melinus",33.365092,-79.225682,2015-07-11
1227740497,"Lycaena hippothoe",42.657231,13.166385,2015-06-30
1227748464,"Elkalyce comyntas",42.06258,-70.869628,2015-06-24
1227751357,"Calycopis isobeon",26.177067,-98.365908,2015-05-25
1227754107,"Leptotes marina",34.448131,-101.082796,2015-04-18
1227766735,"Incisalia eryphon",46.151443,-123.956007,2015-04-07
1227771439,"Satyrium calanus",44.340935,-73.126094,2015-06-24
1227771752,"Strymon solitario",29.276639,-103.323369,2015-04-29
1227771848,"Mitoura siva",30.591681,-104.07178,2015-06-21
1455566412,"",38.942718,-76.696495,2015-04-04
1455578548,"Brephidium exilis",34.421669,-119.884461,2015-03-16
1455582392,"Everes amyntula",34.04975,-119.556489,2015-03-28
1455582463,"Celastrina ladon",34.048389,-119.564378,2015-03-28
1455596617,"Brephidium exilis",33.827022,-118.342774,2015-03-29
1838317008,"Harkenclenus titus",45.208156,-75.227092,2015-07-03
1838333750,"Callophrys niphon",41.125352,-76.67912,2015-05-03
1838368829,"",-28.2605,32.4736,2015-03-15
1838368855,"Hypolycaena philippus",-28.305,32.4525,2015-03-15
1838372629,"Celastrina argiolus",53.372013,12.770534,2015-07-09
1838374882,"Azanus jesous",-27.096654,27.535818,2015-03-29
1838375968,"Zizeeria knysna",-33.945816,22.465164,2015-04-13
1838381087,"Tarucus thespis",-33.38507,18.93719,2015-04-26
1838381727,"Cacyreus marshalli",-33.9872,18.4317,2015-04-26
1838382695,"Stugeta subinfuscata",-24.461893,16.349115,2015-03-28
1838382712,"Stugeta subinfuscata",-24.46188,16.349145,2015-03-28
1838383125,"",-29.85,31.103,2015-03-20
1838387539,"Aloeides molomo",-24.477105,16.336797,2015-04-03
1838387984,"Lampides boeticus",-34.09891,23.3005,2015-05-08
1838388205,"Azanus ubaldus",-24.428668,16.3541,2015-04-05
1838388347,"Tarucus thespis",-34.348711,21.871222,2015-05-15
1838389011,"Capys alpheus",-34.326825,19.01926,2015-05-17
1838390585,"Azanus moriqua",-28.376202,32.417957,2015-05-17
1838391466,"Myrina silenus",-25.272718,29.050181,2015-05-23
1838391531,"Chilades trochylus",-25.2842,29.055,2015-05-23
1838392686,"Tarucus thespis",-34.035644,19.912583,2015-05-23
1838392782,"Phasis thero",-34.05622,22.98856,2015-05-25
1838392824,"Tarucus thespis",-34.05708,22.98542,2015-05-25
1838396457,"Zizeeria knysna",-30.358569,30.659465,2015-06-06
1838397431,"Lampides boeticus",-33.945362,22.463565,2015-06-09
1838398699,"Glaucopsyche lygdamus",46.390351,-64.620422,2015-06-05
1838400151,"Anthene definita",-34.05878,18.44289,2015-06-05
1838401383,"Deudorix antalus",-27.56,31.98,2015-06-20
1838404813,"Celastrina lucia",46.389877,-64.619048,2015-06-07
1838411721,"Callophrys niphon",46.383839,-64.646171,2015-06-10
1838411736,"Deciduphagus augustinus",46.383839,-64.646171,2015-06-10
1838416668,"Prosotas dubiosa",23.499509,87.304756,2015-06-20
1883528914,"Zizeeria knysna",-17.889157,24.23203,2015-05-18
1883544172,"Electrostrymon hugon",25.852326,-97.417796,2015-03-29
1883544323,"Calycopis isobeon",25.852326,-97.417796,2015-03-29
1883550759,"Atlides halesus",33.977092,-118.191972,2015-03-18
1883557982,"Glaucopsyche lygdamus",43.941947,-76.883266,2015-06-11
1883558029,"Callophrys niphon",42.66783,-80.480499,2015-05-20
1883939759,"Thecla batesii",14.872317,-87.905288,2015-03-15
1883970915,"Castalius rosimon",23.264124,87.81129,2015-07-12
1883972180,"Castalius rosimon",-8.488863,126.572403,2015-07-05
1838063559,"Satyrium calanus",45.206826,-75.226642,2015-07-03
1838063575,"Satyrium caryaevorus",45.207717,-75.227607,2015-07-03
1838072469,"Eumaeus childrenae",19.511691,-96.94411,2015-05-28
1838075751,"Leptotes marina",31.924193,-109.282379,2015-05-16
1802600438,"Apodemia mormo",34.057449,-117.993929,2015-04-04
1802600637,"Celastrina argiolus",43.725956,7.36496,2015-04-23
1802601018,"Deciduphagus augustinus",39.506755,-77.496013,2015-05-23
1802601019,"Deciduphagus augustinus",39.506755,-77.496013,2015-05-23
1802601059,"",22.55734,88.28574,2015-05-23
1802602160,"Celastrina lucia",43.649258,-79.324036,2015-05-24
1802602170,"Cyaniris neglecta",41.44887,-79.065513,2015-07-04
1802602176,"Cyaniris neglecta",41.44887,-79.065513,2015-07-04
1802602283,"Cyaniris neglecta",42.124712,-78.707083,2015-07-04
1802602432,"Elkalyce comyntas",37.739219,-97.263819,2015-07-14
1802620548,"Satyrium caryaevorus",42.656795,-88.12969,2015-07-05
1802626336,"Glaucopsyche lygdamus",39.03117,-117.025589,2015-06-03
1802631487,"Cupido minimus",41.667592,1.991931,2015-05-16
1802686906,"Lyropteryx apollonia",-13.177652,-71.604,2015-03-19
1802705206,"Zizeeria karsandra",11.270321,75.943553,2015-05-05
1802708575,"Freyeria putli",11.772124,75.754592,2015-07-08
1802708612,"",11.596582,75.823195,2015-05-15
1802712698,"Strymon melinus",39.001295,-76.82219,2015-07-12
1802718088,"Celastrina ladon",34.172413,-117.925462,2015-03-28
1802732291,"Celastrina ladon",34.359076,-86.212978,2015-03-15
1802732304,"Celastrina ladon",34.356575,-86.19873,2015-03-18
1802732305,"Celastrina ladon",34.356575,-86.19873,2015-03-18
1802732308,"Celastrina ladon",34.356575,-86.19873,2015-03-18
1802732312,"Celastrina ladon",34.356575,-86.19873,2015-03-18
1802732321,"Celastrina ladon",34.357527,-86.19504,2015-03-25
1802732331,"Elkalyce comyntas",34.386348,-86.218235,2015-04-22
1802732333,"Elkalyce comyntas",34.353175,-86.318185,2015-04-18
1802732334,"Mitoura gryneus",34.386348,-86.218235,2015-04-22
1802732336,"Celastrina ladon",34.355442,-86.197186,2015-04-02
1802732346,"Calycopis cecrops",34.386348,-86.218235,2015-04-22
1802734215,"Celastrina ladon",34.37485,-86.241888,2015-05-09
1802734218,"Celastrina ladon",34.37485,-86.241888,2015-05-09
1802734284,"Celastrina ladon",34.357163,-86.203537,2015-05-12
1802734287,"Celastrina ladon",34.357163,-86.203537,2015-05-12
1802734338,"Elkalyce comyntas",33.998289,-86.011534,2015-05-16
1802737011,"Elkalyce comyntas",34.383639,-86.217227,2015-05-23
1802737018,"Harkenclenus titus",34.383639,-86.217227,2015-05-23
1802737020,"Harkenclenus titus",34.383639,-86.217227,2015-05-23
1802737050,"Strymon melinus",34.384296,-86.204824,2015-05-30
1802737056,"Harkenclenus titus",34.384296,-86.204824,2015-05-30
1802738233,"Strymon melinus",34.205664,-86.158552,2015-06-24
1802738262,"Cyaniris neglecta",34.205664,-86.158552,2015-06-27
1802738296,"Calycopis cecrops",34.205664,-86.158552,2015-06-26
1802744292,"Satyrium liparops",45.20678,-75.226813,2015-07-03
1848751237,"Leptotes pirithous",-24.263322,16.230818,2015-04-02
1848768999,"Everes amyntula",49.240714,-124.098803,2015-04-29
1848812375,"",39.359777,-122.442471,2015-04-18
1092877465,"",23.299,-106.44343,2015-04-15
1092877696,"",36.482819,-121.162376,2015-04-19
1092878165,"Fixsenia favonius",30.325816,-96.155181,2015-05-02
1092878170,"Echinargus isola",21.035991,-102.388029,2015-05-03
1092878385,"Celastrina ladon",40.780697,-83.04285,2015-05-04
1092878407,"Zizeeria labradus",-38.188034,146.552936,2015-04-03
1092878544,"Strymon melinus",36.062472,-97.217903,2015-05-07
1092878669,"Strymon sylvinus",37.889641,-121.992975,2015-05-05
1092878794,"Echinargus isola",30.505722,-97.983719,2015-05-09
1092878927,"Fixsenia favonius",30.695692,-97.696005,2015-05-09
1092879067,"Glaucopsyche lygdamus",43.632286,-73.055906,2015-05-10
1092879591,"Celastrina ladon",41.331893,-72.009778,2015-05-14
1092879609,"Strymon melinus",33.09379,-96.642121,2015-05-14
1092879667,"Elkalyce comyntas",38.22334,-121.031491,2015-05-14
1092879992,"Phaeostrymon alcestis",30.21355,-97.64593,2015-05-07
1092880207,"Strymon melinus",30.22531,-97.657627,2015-05-07
1092880295,"Melanis pixe",24.057829,-98.940854,2015-05-10
1092880370,"Phaeostrymon alcestis",33.064473,-96.94962,2015-05-14
1092880440,"Udara blackburni",19.430284,-155.258521,2015-05-15
1092880492,"Strymon melinus",33.0637,-96.9377,2015-05-14
1092880547,"",38.254634,-122.96384,2015-05-13
1092880550,"Udara blackburni",19.42572,-155.257673,2015-05-15
1092880574,"Leptotes marina",33.06483,-96.950829,2015-05-14
1092880692,"Celastrina ladon",41.733148,-71.919937,2015-05-15
1092880805,"Callophrys niphon",41.733148,-71.919937,2015-05-15
1092880882,"Strymon melinus",33.064248,-96.938488,2015-05-14
1092880968,"Leptotes marina",23.299,-106.44343,2015-05-15
1092880979,"Brephidium exilis",23.299,-106.44343,2015-05-15
1092881001,"Dolymorpha jada",23.299,-106.44343,2015-05-15
1092881419,"Callicista columella",26.396259,-98.158067,2015-05-16
1092881681,"",39.949713,-123.970383,2015-05-15
1092881686,"Glaucopsyche lygdamus",39.94902,-123.969697,2015-05-15
1092881746,"Strymon melinus",32.587068,-97.102675,2015-05-16
1092881865,"Udara blackburni",19.437483,-155.303378,2015-05-15
1092881945,"Celastrina ladon",41.339056,-71.874962,2015-05-16
1092882335,"Atlides halesus",30.463786,-97.769139,2015-05-15
1092882475,"Strymon melinus",38.037331,-121.374175,2015-05-16
1092882482,"Strymon melinus",38.037331,-121.374175,2015-05-16
1092882734,"Strymon melinus",38.037331,-121.374175,2015-05-16
1092882765,"Udara blackburni",19.437661,-155.303218,2015-05-16
1092882797,"Atlides halesus",30.022357,-97.881314,2015-05-16
1092882970,"Calycopis cecrops",39.412675,-76.838527,2015-05-16
1092883036,"Glaucopsyche lygdamus",39.952846,-123.963118,2015-05-15
1092883421,"Aricia agestis",50.373934,6.684794,2015-05-17
1092883563,"Strymon melinus",33.101618,-96.61802,2015-05-16
1092883918,"Callophrys niphon",41.838577,-70.689358,2015-05-17
1092883984,"Strymon saepium",36.490566,-121.182492,2015-05-16
1092883991,"Celastrina ladon",36.490566,-121.182492,2015-05-16
1092884173,"Mitoura nelsoni",41.16015,-122.312417,2015-05-17
1092884244,"Celastrina ladon",36.495044,-121.205088,2015-05-16
1092884271,"Euphilotes bernardino",36.560931,-121.359004,2015-05-16
1092884327,"Lycaena xanthoides",36.495234,-121.204938,2015-05-16
1092884504,"Leptotes marina",31.725663,-111.055351,2015-05-17
1092884524,"Thecla irus",42.743802,-73.987981,2015-05-17
1092884530,"Phaeostrymon alcestis",33.159766,-96.615303,2015-05-17
1092885171,"Celastrina ladon",40.704902,-111.56172,2015-05-17
1092885301,"Lycaena phlaeas",50.456234,6.456474,2015-05-18
1092885510,"Phaeostrymon alcestis",30.235702,-97.646382,2015-05-18
1092885659,"Hemiargus ceraunus",35.965051,-115.062094,2015-05-17
1092885662,"Leptotes marina",35.969002,-115.04289,2015-05-17
1092885925,"Strymon melinus",31.575055,-111.323326,2015-05-18
1092886034,"Celastrina ladon",43.707491,-73.068006,2015-05-18
1092886094,"Callophrys niphon",43.706617,-73.067584,2015-05-18
1092886219,"Lycaena gorgon",37.433144,-121.554239,2015-05-18
1092886227,"Lycaena gorgon",37.586276,-121.59886,2015-05-18
1092886231,"Thecla dryope",37.580999,-121.50363,2015-05-18
1092886253,"Emesis tenedia",20.634993,-103.986872,2015-05-17
1092886477,"Leptotes marina",33.925869,-115.946144,2015-05-16
1092886711,"Hemiargus ceraunus",20.802424,-102.785145,2015-05-16
1092887001,"Callophrys rubi",37.321028,-8.864594,2015-05-13
1092887047,"Strymon melinus",33.905331,-98.523832,2015-05-19
1092887101,"Leptotes marina",34.032713,-118.216407,2015-05-19
1092887275,"Calycopis isobeon",30.235745,-97.646838,2015-05-18
1092887871,"Celastrina ladon",38.7339,-122.757154,2015-05-16
1092887925,"",37.511147,-121.827987,2015-05-19
1092888245,"Glaucopsyche lygdamus",47.748547,-117.429892,2015-05-12
1092888250,"",38.724817,-122.767467,2015-05-16
1092888375,"Lycaena gorgon",37.987913,-121.966568,2015-05-19
1092888386,"",37.871144,-121.924027,2015-05-19
1092888677,"Strymon melinus",32.311411,-97.014929,2015-05-20
1092888990,"Celastrina ladon",43.502969,-72.980183,2015-05-20
1092889006,"Atlides halesus",30.195924,-97.610367,2015-05-20
1092889010,"Celastrina ladon",36.123264,-115.480956,2015-05-20
1092889031,"Mitoura gryneus",30.195924,-97.610367,2015-05-20
1092889069,"Leptotes marina",36.123446,-115.48852,2015-05-20
1092889301,"Strymon melinus",32.91332,-96.884499,2015-05-20
1092889759,"Lycaena xanthoides",37.261654,-121.715534,2015-05-20
1092890010,"",36.485797,-121.200818,2015-05-16
1092890566,"Elkalyce comyntas",32.79466,-98.008539,2015-05-15
1092890736,"Strymon melinus",29.363814,-100.88729,2015-05-21
1092890770,"Calephelis nemesis",29.363814,-100.88729,2015-05-21
1092891353,"Calycopis cecrops",38.018783,-77.920281,2015-05-12
1092891368,"Fixsenia ontario",29.814881,-98.107738,2015-04-30
1092891511,"Callophrys rubi",61.197961,6.5153,2015-05-15
1092891575,"Leptotes marina",32.80423,-114.589205,2015-05-17
1092891659,"",32.884761,-116.502525,2015-04-11
1092891776,"Leptotes marina",20.81026,-102.788553,2015-05-22
1092891858,"Brephidium exilis",26.290071,-98.134998,2015-05-22
1092892058,"Mitoura gryneus",42.242645,-72.622477,2015-05-22
1092892063,"Mitoura gryneus",42.252313,-72.623103,2015-05-22
1092892069,"Elkalyce comyntas",42.253572,-72.629545,2015-05-22
1092892092,"Mitoura gryneus",42.242678,-72.622523,2015-05-22
1092892193,"Elkalyce comyntas",37.957702,-121.29078,2015-05-17
1092892238,"Strymon melinus",34.231652,-118.908114,2015-05-22
1092892312,"Panthiades bathis",23.299,-106.44343,2015-05-22
1092892632,"Strymon melinus",38.942718,-76.696495,2015-05-22
1092892870,"Lycaena gorgon",37.934158,-121.891092,2015-05-22
1092892875,"Strymon melinus",30.663054,-97.381911,2015-05-21
1092892886,"",37.95712,-122.149128,2015-05-22
1092892906,"Strymon saepium",37.895953,-121.931388,2015-05-22
1092892958,"Strymon melinus",37.950323,-122.139473,2015-05-22
1092893017,"Celastrina ladon",36.540821,-121.138865,2015-05-22
1092893020,"Lycaena gorgon",37.943405,-121.999076,2015-05-22
1092893029,"",37.651591,-122.053326,2015-05-18
1092893035,"Lycaena xanthoides",36.534607,-121.173357,2015-05-22
1092893083,"Melanis pixe",20.487292,-105.442808,2015-05-22
1092893463,"Celastrina ladon",37.916123,-121.947583,2015-05-22
1092893620,"Echinargus isola",26.291024,-98.13486,2015-04-11
1092893666,"Lycaena gorgon",37.8887,-121.902948,2015-05-22
1092893937,"Leptotes marina",31.739752,-110.886029,2015-05-23
1092893946,"Echinargus isola",31.739606,-110.886093,2015-05-23
1092894254,"Echinargus isola",30.0379,-104.5997,2015-05-22
1092894525,"Strymon melinus",37.936928,-122.296671,2015-05-16
1092894710,"Icaricia icarioides",37.916948,-122.494469,2015-05-23
1092894868,"",37.892733,-121.928782,2015-05-22
1092895718,"Callophrys niphon",43.705187,-73.066471,2015-05-24
1092895895,"Calycopis cecrops",39.066847,-76.786753,2015-05-24
1092895953,"Leptotes cassius",23.299,-106.44343,2015-05-24
1092896057,"Phaeostrymon alcestis",33.850046,-98.555442,2015-05-23
1092896209,"Dolymorpha jada",23.302858,-106.435869,2015-05-21
1092896212,"Echinargus isola",29.494746,-104.105008,2015-05-24
1092896237,"Leptotes marina",29.494746,-104.105008,2015-05-24
1092896457,"Elkalyce texana",23.299521,-106.440425,2015-04-15
1092896694,"Everes amyntula",40.469087,-122.273121,2015-05-15
1092897372,"Celastrina ladon",38.468912,-122.567725,2015-05-22
1092897517,"Lycaena gorgon",37.966594,-121.892618,2015-05-24
1092897757,"Feniseca tarquinius",40.874697,-73.586072,2015-05-25
1092897983,"Leptotes marina",30.571531,-104.657564,2015-05-25
1092897990,"Echinargus isola",32.6662,-97.077278,2015-05-16
1092898005,"Callophrys niphon",43.706911,-73.065305,2015-05-24
1092898015,"Strymon melinus",32.66635,-97.077378,2015-05-16
1092898129,"Apodemia multiplaga",20.811704,-104.229323,2015-05-24
1092898142,"",37.932737,-122.215978,2015-05-24
1092898272,"Strymon melinus",33.089451,-97.106959,2015-05-25
1092898614,"Satyrium californica",40.493785,-122.497889,2015-05-16
1092898770,"Calycopis cecrops",37.523423,-77.470865,2015-05-25
1092898772,"Eumaeus atala",25.923063,-80.272272,2015-05-22
1092898922,"Leptotes marina",30.812222,-103.941773,2015-05-22
1092899102,"Polyommatus icarus",52.259907,10.576776,2015-05-24
1092899283,"Feniseca tarquinius",42.511996,-71.028341,2015-05-26
1092899287,"Lycaena phlaeas",42.420768,-71.142455,2015-05-26
1092899291,"Callicista columella",20.703331,-101.307555,2015-05-24
